instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,days_count,season_cluster,weathersit_cluster
17155,2012-12-22,1,1,12,13,0,6,0,1,13.120000000000001,14.395,36.0,30.002599999999997,23,135,158,24,Spring,Clear/Partly Cloudy
17156,2012-12-22,1,1,12,14,0,6,0,1,13.120000000000001,14.395,36.0,31.0009,20,141,161,24,Spring,Clear/Partly Cloudy
17157,2012-12-22,1,1,12,15,0,6,0,1,13.120000000000001,13.635,33.0,39.000699999999995,14,139,153,24,Spring,Clear/Partly Cloudy
17158,2012-12-22,1,1,12,16,0,6,0,1,12.299999999999999,13.635,39.0,30.002599999999997,23,124,147,24,Spring,Clear/Partly Cloudy
17159,2012-12-22,1,1,12,17,0,6,0,1,11.48,12.879999999999999,41.0,19.999499999999998,15,99,114,24,Spring,Clear/Partly Cloudy
17160,2012-12-22,1,1,12,18,0,6,0,1,10.66,10.605,44.0,31.0009,7,75,82,24,Spring,Clear/Partly Cloudy
17161,2012-12-22,1,1,12,19,0,6,0,1,9.84,10.605,48.0,23.9994,9,51,60,24,Spring,Clear/Partly Cloudy
17162,2012-12-22,1,1,12,20,0,6,0,1,9.84,12.120000000000001,48.0,11.0014,6,55,61,24,Spring,Clear/Partly Cloudy
17163,2012-12-22,1,1,12,21,0,6,0,1,9.02,10.605,51.0,19.0012,4,49,53,24,Spring,Clear/Partly Cloudy
17164,2012-12-22,1,1,12,22,0,6,0,1,9.02,10.605,51.0,19.0012,1,38,39,24,Spring,Clear/Partly Cloudy
17165,2012-12-22,1,1,12,23,0,6,0,1,9.02,11.365,51.0,12.998000000000001,3,37,40,24,Spring,Clear/Partly Cloudy
17166,2012-12-23,1,1,12,0,0,0,0,1,9.02,10.605,47.0,19.0012,3,24,27,24,Spring,Clear/Partly Cloudy
17167,2012-12-23,1,1,12,1,0,0,0,1,9.02,11.365,47.0,12.998000000000001,1,19,20,24,Spring,Clear/Partly Cloudy
17168,2012-12-23,1,1,12,2,0,0,0,1,8.200000000000001,10.605,51.0,11.0014,1,17,18,24,Spring,Clear/Partly Cloudy
17169,2012-12-23,1,1,12,3,0,0,0,1,8.200000000000001,10.605,51.0,8.9981,0,9,9,24,Spring,Clear/Partly Cloudy
17170,2012-12-23,1,1,12,4,0,0,0,1,8.200000000000001,10.605,47.0,8.9981,1,3,4,24,Spring,Clear/Partly Cloudy
17171,2012-12-23,1,1,12,5,0,0,0,1,8.200000000000001,12.879999999999999,51.0,0.0,0,6,6,24,Spring,Clear/Partly Cloudy
17172,2012-12-23,1,1,12,6,0,0,0,1,6.5600000000000005,9.85,64.0,6.0032,4,5,9,24,Spring,Clear/Partly Cloudy
17173,2012-12-23,1,1,12,7,0,0,0,1,6.5600000000000005,9.85,64.0,6.0032,3,16,19,24,Spring,Clear/Partly Cloudy
17174,2012-12-23,1,1,12,8,0,0,0,1,5.74,8.334999999999999,69.0,7.0015,5,43,48,24,Spring,Clear/Partly Cloudy
17175,2012-12-23,1,1,12,9,0,0,0,1,8.200000000000001,11.365,59.0,7.0015,7,49,56,24,Spring,Clear/Partly Cloudy
17176,2012-12-23,1,1,12,10,0,0,0,1,9.02,11.365,64.0,12.998000000000001,26,67,93,24,Spring,Clear/Partly Cloudy
17177,2012-12-23,1,1,12,11,0,0,0,1,9.84,11.365,52.0,12.998000000000001,48,104,152,24,Spring,Clear/Partly Cloudy
17178,2012-12-23,1,1,12,12,0,0,0,1,12.299999999999999,14.395,42.0,12.998000000000001,52,144,196,24,Spring,Clear/Partly Cloudy
17179,2012-12-23,1,1,12,13,0,0,0,1,13.120000000000001,15.15,39.0,15.001299999999999,63,123,186,24,Spring,Clear/Partly Cloudy
17180,2012-12-23,1,1,12,14,0,0,0,1,13.940000000000001,15.15,31.0,19.999499999999998,57,118,175,24,Spring,Clear/Partly Cloudy
17181,2012-12-23,1,1,12,15,0,0,0,1,13.940000000000001,16.665,34.0,8.9981,39,98,137,24,Spring,Clear/Partly Cloudy
17182,2012-12-23,1,1,12,16,0,0,0,1,13.940000000000001,16.665,34.0,12.998000000000001,53,137,190,24,Spring,Clear/Partly Cloudy
17183,2012-12-23,1,1,12,17,0,0,0,1,13.120000000000001,15.909999999999998,49.0,12.998000000000001,21,93,114,24,Spring,Clear/Partly Cloudy
17184,2012-12-23,1,1,12,18,0,0,0,1,12.299999999999999,15.15,45.0,11.0014,8,85,93,24,Spring,Clear/Partly Cloudy
17185,2012-12-23,1,1,12,19,0,0,0,1,12.299999999999999,16.665,42.0,0.0,4,54,58,24,Spring,Clear/Partly Cloudy
17186,2012-12-23,1,1,12,20,0,0,0,1,10.66,15.15,65.0,0.0,0,52,52,24,Spring,Clear/Partly Cloudy
17187,2012-12-23,1,1,12,21,0,0,0,1,9.84,14.395,70.0,0.0,4,38,42,24,Spring,Clear/Partly Cloudy
17188,2012-12-23,1,1,12,22,0,0,0,1,9.84,12.879999999999999,60.0,7.0015,5,53,58,24,Spring,Clear/Partly Cloudy
17189,2012-12-23,1,1,12,23,0,0,0,1,9.84,14.395,60.0,0.0,3,22,25,24,Spring,Clear/Partly Cloudy
17190,2012-12-24,1,1,12,0,0,1,1,1,9.02,13.635,69.0,0.0,0,12,12,23,Spring,Clear/Partly Cloudy
17191,2012-12-24,1,1,12,1,0,1,1,1,9.02,13.635,69.0,0.0,0,11,11,23,Spring,Clear/Partly Cloudy
17192,2012-12-24,1,1,12,2,0,1,1,1,8.200000000000001,12.879999999999999,75.0,0.0,0,5,5,23,Spring,Clear/Partly Cloudy
17193,2012-12-24,1,1,12,3,0,1,1,1,8.200000000000001,12.879999999999999,75.0,0.0,1,2,3,23,Spring,Clear/Partly Cloudy
17194,2012-12-24,1,1,12,5,0,1,1,1,7.38,9.85,80.0,8.9981,0,9,9,23,Spring,Clear/Partly Cloudy
17195,2012-12-24,1,1,12,6,0,1,1,1,8.200000000000001,12.879999999999999,75.0,0.0,1,16,17,23,Spring,Clear/Partly Cloudy
17196,2012-12-24,1,1,12,7,0,1,1,1,8.200000000000001,12.879999999999999,69.0,0.0,3,27,30,23,Spring,Clear/Partly Cloudy
17197,2012-12-24,1,1,12,8,0,1,1,1,9.02,13.635,69.0,0.0,4,62,66,23,Spring,Clear/Partly Cloudy
17198,2012-12-24,1,1,12,9,0,1,1,2,9.84,12.879999999999999,65.0,7.0015,17,68,85,23,Spring,Mist/Cloudy
17199,2012-12-24,1,1,12,10,0,1,1,2,10.66,15.15,65.0,0.0,21,82,103,23,Spring,Mist/Cloudy
17200,2012-12-24,1,1,12,11,0,1,1,2,10.66,12.879999999999999,60.0,11.0014,20,104,124,23,Spring,Mist/Cloudy
17201,2012-12-24,1,1,12,12,0,1,1,2,11.48,15.15,56.00000000000001,6.0032,22,113,135,23,Spring,Mist/Cloudy
17202,2012-12-24,1,1,12,13,0,1,1,3,9.84,12.879999999999999,81.0,7.0015,16,54,70,23,Spring,Light Snow/Rain
17203,2012-12-24,1,1,12,14,0,1,1,3,9.84,12.879999999999999,87.0,7.0015,13,33,46,23,Spring,Light Snow/Rain
17204,2012-12-24,1,1,12,15,0,1,1,3,9.84,11.365,87.0,15.001299999999999,6,27,33,23,Spring,Light Snow/Rain
17205,2012-12-24,1,1,12,16,0,1,1,3,9.84,11.365,87.0,15.001299999999999,6,27,33,23,Spring,Light Snow/Rain
17206,2012-12-24,1,1,12,17,0,1,1,3,9.84,12.120000000000001,93.0,11.0014,7,19,26,23,Spring,Light Snow/Rain
17207,2012-12-24,1,1,12,18,0,1,1,3,9.84,12.879999999999999,93.0,7.0015,6,20,26,23,Spring,Light Snow/Rain
17208,2012-12-24,1,1,12,19,0,1,1,2,9.84,12.120000000000001,93.0,8.9981,4,14,18,23,Spring,Mist/Cloudy
17209,2012-12-24,1,1,12,20,0,1,1,3,9.84,12.120000000000001,93.0,8.9981,6,17,23,23,Spring,Light Snow/Rain
17210,2012-12-24,1,1,12,21,0,1,1,3,9.84,12.879999999999999,93.0,6.0032,13,9,22,23,Spring,Light Snow/Rain
17211,2012-12-24,1,1,12,22,0,1,1,2,9.84,14.395,93.0,0.0,7,5,12,23,Spring,Mist/Cloudy
17212,2012-12-24,1,1,12,23,0,1,1,3,9.84,14.395,93.0,0.0,1,10,11,23,Spring,Light Snow/Rain
17213,2012-12-25,1,1,12,0,1,2,0,3,9.84,12.879999999999999,93.0,6.0032,3,10,13,23,Spring,Light Snow/Rain
17214,2012-12-25,1,1,12,1,1,2,0,2,10.66,12.879999999999999,87.0,11.0014,0,13,13,23,Spring,Mist/Cloudy
17215,2012-12-25,1,1,12,2,1,2,0,2,10.66,12.879999999999999,87.0,11.0014,0,7,7,23,Spring,Mist/Cloudy
17216,2012-12-25,1,1,12,4,1,2,0,2,9.84,12.879999999999999,87.0,6.0032,0,1,1,23,Spring,Mist/Cloudy
17217,2012-12-25,1,1,12,5,1,2,0,2,9.02,11.365,93.0,8.9981,2,1,3,23,Spring,Mist/Cloudy
17218,2012-12-25,1,1,12,6,1,2,0,2,9.02,11.365,93.0,8.9981,1,6,7,23,Spring,Mist/Cloudy
17219,2012-12-25,1,1,12,7,1,2,0,2,9.02,11.365,93.0,11.0014,0,6,6,23,Spring,Mist/Cloudy
17220,2012-12-25,1,1,12,8,1,2,0,2,9.84,14.395,87.0,0.0,1,10,11,23,Spring,Mist/Cloudy
17221,2012-12-25,1,1,12,9,1,2,0,2,9.84,12.879999999999999,87.0,0.0,7,21,28,23,Spring,Mist/Cloudy
17222,2012-12-25,1,1,12,10,1,2,0,1,11.48,15.909999999999998,81.0,0.0,11,21,32,23,Spring,Clear/Partly Cloudy
17223,2012-12-25,1,1,12,11,1,2,0,1,12.299999999999999,15.909999999999998,75.0,6.0032,43,43,86,23,Spring,Clear/Partly Cloudy
17224,2012-12-25,1,1,12,12,1,2,0,1,13.120000000000001,16.665,76.0,6.0032,62,52,114,23,Spring,Clear/Partly Cloudy
17225,2012-12-25,1,1,12,13,1,2,0,1,16.400000000000002,20.455000000000002,50.0,22.0028,75,46,121,23,Spring,Clear/Partly Cloudy
17226,2012-12-25,1,1,12,14,1,2,0,1,15.58,19.695,46.0,19.999499999999998,58,68,126,23,Spring,Clear/Partly Cloudy
17227,2012-12-25,1,1,12,15,1,2,0,1,14.76,16.665,50.0,16.997899999999998,51,56,107,23,Spring,Clear/Partly Cloudy
17228,2012-12-25,1,1,12,16,1,2,0,2,14.76,16.665,50.0,16.997899999999998,48,38,86,23,Spring,Mist/Cloudy
17229,2012-12-25,1,1,12,17,1,2,0,2,13.120000000000001,15.15,56.99999999999999,16.997899999999998,16,34,50,23,Spring,Mist/Cloudy
17230,2012-12-25,1,1,12,18,1,2,0,2,13.120000000000001,15.15,66.0,16.997899999999998,20,23,43,23,Spring,Mist/Cloudy
17231,2012-12-25,1,1,12,19,1,2,0,2,13.120000000000001,15.15,66.0,15.001299999999999,16,20,36,23,Spring,Mist/Cloudy
17232,2012-12-25,1,1,12,20,1,2,0,2,13.120000000000001,15.15,66.0,19.0012,11,29,40,23,Spring,Mist/Cloudy
17233,2012-12-25,1,1,12,21,1,2,0,2,12.299999999999999,14.395,65.0,12.998000000000001,8,26,34,23,Spring,Mist/Cloudy
17234,2012-12-25,1,1,12,22,1,2,0,2,12.299999999999999,15.15,70.0,11.0014,3,16,19,23,Spring,Mist/Cloudy
17235,2012-12-25,1,1,12,23,1,2,0,2,11.48,13.635,65.0,16.997899999999998,4,26,30,23,Spring,Mist/Cloudy
17236,2012-12-26,1,1,12,0,0,3,1,2,11.48,13.635,65.0,16.997899999999998,1,8,9,24,Spring,Mist/Cloudy
17237,2012-12-26,1,1,12,1,0,3,1,2,10.66,11.365,65.0,19.999499999999998,0,7,7,24,Spring,Mist/Cloudy
17238,2012-12-26,1,1,12,2,0,3,1,2,10.66,11.365,65.0,19.999499999999998,0,1,1,24,Spring,Mist/Cloudy
17239,2012-12-26,1,1,12,3,0,3,1,2,9.84,10.605,70.0,23.9994,0,2,2,24,Spring,Mist/Cloudy
17240,2012-12-26,1,1,12,4,0,3,1,1,9.02,9.85,69.0,23.9994,0,2,2,24,Spring,Clear/Partly Cloudy
17241,2012-12-26,1,1,12,5,0,3,1,2,9.02,10.605,69.0,19.0012,0,11,11,24,Spring,Mist/Cloudy
17242,2012-12-26,1,1,12,6,0,3,1,2,9.02,10.605,69.0,15.001299999999999,0,36,36,24,Spring,Mist/Cloudy
17243,2012-12-26,1,1,12,7,0,3,1,3,8.200000000000001,9.09,86.0,22.0028,0,26,26,24,Spring,Light Snow/Rain
17244,2012-12-26,1,1,12,8,0,3,1,3,8.200000000000001,9.09,86.0,22.0028,0,31,31,24,Spring,Light Snow/Rain
17245,2012-12-26,1,1,12,9,0,3,1,3,8.200000000000001,9.09,86.0,22.0028,1,22,23,24,Spring,Light Snow/Rain
17246,2012-12-26,1,1,12,10,0,3,1,3,8.200000000000001,9.09,86.0,19.999499999999998,0,8,8,24,Spring,Light Snow/Rain
17247,2012-12-26,1,1,12,11,0,3,1,3,8.200000000000001,8.334999999999999,86.0,31.0009,0,10,10,24,Spring,Light Snow/Rain
17248,2012-12-26,1,1,12,12,0,3,1,3,9.02,9.85,87.0,22.0028,0,10,10,24,Spring,Light Snow/Rain
17249,2012-12-26,1,1,12,13,0,3,1,3,9.02,9.85,87.0,22.0028,0,15,15,24,Spring,Light Snow/Rain
17250,2012-12-26,1,1,12,14,0,3,1,3,9.02,10.605,93.0,16.997899999999998,0,20,20,24,Spring,Light Snow/Rain
17251,2012-12-26,1,1,12,15,0,3,1,3,10.66,11.365,87.0,23.9994,0,13,13,24,Spring,Light Snow/Rain
17252,2012-12-26,1,1,12,16,0,3,1,3,10.66,11.365,87.0,23.9994,0,13,13,24,Spring,Light Snow/Rain
17253,2012-12-26,1,1,12,17,0,3,1,3,10.66,11.365,93.0,23.9994,2,51,53,24,Spring,Light Snow/Rain
17254,2012-12-26,1,1,12,18,0,3,1,3,11.48,12.879999999999999,93.0,19.999499999999998,1,42,43,24,Spring,Light Snow/Rain
17255,2012-12-26,1,1,12,19,0,3,1,3,12.299999999999999,14.395,87.0,12.998000000000001,2,33,35,24,Spring,Light Snow/Rain
17256,2012-12-26,1,1,12,20,0,3,1,3,13.120000000000001,15.15,93.0,16.997899999999998,0,32,32,24,Spring,Light Snow/Rain
17257,2012-12-26,1,1,12,21,0,3,1,2,12.299999999999999,13.635,87.0,19.999499999999998,0,20,20,24,Spring,Mist/Cloudy
17258,2012-12-26,1,1,12,22,0,3,1,3,9.84,9.85,93.0,30.002599999999997,0,11,11,24,Spring,Light Snow/Rain
17259,2012-12-26,1,1,12,23,0,3,1,3,10.66,11.365,87.0,19.999499999999998,2,8,10,24,Spring,Light Snow/Rain
17260,2012-12-27,1,1,12,0,0,4,1,3,10.66,11.365,87.0,19.999499999999998,0,3,3,24,Spring,Light Snow/Rain
17261,2012-12-27,1,1,12,1,0,4,1,3,9.84,9.85,93.0,30.002599999999997,0,5,5,24,Spring,Light Snow/Rain
17262,2012-12-27,1,1,12,2,0,4,1,2,9.84,9.85,87.0,30.002599999999997,0,2,2,24,Spring,Mist/Cloudy
17263,2012-12-27,1,1,12,3,0,4,1,2,9.84,11.365,87.0,15.001299999999999,0,1,1,24,Spring,Mist/Cloudy
17264,2012-12-27,1,1,12,4,0,4,1,2,9.84,10.605,87.0,22.0028,0,3,3,24,Spring,Mist/Cloudy
17265,2012-12-27,1,1,12,5,0,4,1,1,9.84,12.120000000000001,75.0,11.0014,1,10,11,24,Spring,Clear/Partly Cloudy
17266,2012-12-27,1,1,12,6,0,4,1,1,9.84,9.85,70.0,32.9975,0,45,45,24,Spring,Clear/Partly Cloudy
17267,2012-12-27,1,1,12,7,0,4,1,1,9.84,11.365,70.0,15.001299999999999,0,90,90,24,Spring,Clear/Partly Cloudy
17268,2012-12-27,1,1,12,8,0,4,1,1,10.66,11.365,65.0,23.9994,2,206,208,24,Spring,Clear/Partly Cloudy
17269,2012-12-27,1,1,12,9,0,4,1,1,10.66,10.605,60.0,32.9975,6,127,133,24,Spring,Clear/Partly Cloudy
17270,2012-12-27,1,1,12,10,0,4,1,1,11.48,11.365,56.00000000000001,35.0008,8,67,75,24,Spring,Clear/Partly Cloudy
17271,2012-12-27,1,1,12,11,0,4,1,2,11.48,12.120000000000001,56.00000000000001,30.002599999999997,23,80,103,24,Spring,Mist/Cloudy
17272,2012-12-27,1,1,12,12,0,4,1,1,12.299999999999999,13.635,49.0,31.0009,22,87,109,24,Spring,Clear/Partly Cloudy
17273,2012-12-27,1,1,12,13,0,4,1,1,12.299999999999999,13.635,49.0,31.0009,19,99,118,24,Spring,Clear/Partly Cloudy
17274,2012-12-27,1,1,12,14,0,4,1,2,10.66,10.605,56.00000000000001,35.0008,25,94,119,24,Spring,Mist/Cloudy
17275,2012-12-27,1,1,12,15,0,4,1,2,10.66,10.605,56.00000000000001,30.002599999999997,31,89,120,24,Spring,Mist/Cloudy
17276,2012-12-27,1,1,12,16,0,4,1,2,10.66,12.120000000000001,52.0,19.0012,23,151,174,24,Spring,Mist/Cloudy
17277,2012-12-27,1,1,12,17,0,4,1,2,10.66,12.120000000000001,52.0,19.0012,30,227,257,24,Spring,Mist/Cloudy
17278,2012-12-27,1,1,12,18,0,4,1,2,9.84,11.365,60.0,16.997899999999998,9,188,197,24,Spring,Mist/Cloudy
17279,2012-12-27,1,1,12,19,0,4,1,1,9.84,10.605,60.0,19.0012,11,106,117,24,Spring,Clear/Partly Cloudy
17280,2012-12-27,1,1,12,20,0,4,1,1,9.84,12.120000000000001,60.0,11.0014,12,79,91,24,Spring,Clear/Partly Cloudy
17281,2012-12-27,1,1,12,21,0,4,1,2,9.84,11.365,60.0,16.997899999999998,12,51,63,24,Spring,Mist/Cloudy
17282,2012-12-27,1,1,12,22,0,4,1,2,9.84,10.605,60.0,19.0012,11,33,44,24,Spring,Mist/Cloudy
17283,2012-12-27,1,1,12,23,0,4,1,2,9.84,11.365,60.0,16.997899999999998,2,24,26,24,Spring,Mist/Cloudy
17284,2012-12-28,1,1,12,0,0,5,1,2,9.84,12.120000000000001,60.0,11.0014,3,22,25,24,Spring,Mist/Cloudy
17285,2012-12-28,1,1,12,1,0,5,1,1,9.84,11.365,60.0,12.998000000000001,0,9,9,24,Spring,Clear/Partly Cloudy
17286,2012-12-28,1,1,12,2,0,5,1,1,9.84,11.365,60.0,16.997899999999998,0,5,5,24,Spring,Clear/Partly Cloudy
17287,2012-12-28,1,1,12,3,0,5,1,2,9.84,12.120000000000001,60.0,11.0014,0,2,2,24,Spring,Mist/Cloudy
17288,2012-12-28,1,1,12,4,0,5,1,2,9.84,12.879999999999999,60.0,7.0015,0,4,4,24,Spring,Mist/Cloudy
17289,2012-12-28,1,1,12,5,0,5,1,2,9.84,12.879999999999999,60.0,6.0032,0,15,15,24,Spring,Mist/Cloudy
17290,2012-12-28,1,1,12,6,0,5,1,1,9.02,10.605,64.0,19.0012,2,49,51,24,Spring,Clear/Partly Cloudy
17291,2012-12-28,1,1,12,7,0,5,1,1,9.02,11.365,64.0,11.0014,1,111,112,24,Spring,Clear/Partly Cloudy
17292,2012-12-28,1,1,12,8,0,5,1,2,9.84,12.120000000000001,60.0,8.9981,1,238,239,24,Spring,Mist/Cloudy
17293,2012-12-28,1,1,12,9,0,5,1,2,9.84,10.605,60.0,19.0012,18,173,191,24,Spring,Mist/Cloudy
17294,2012-12-28,1,1,12,10,0,5,1,2,10.66,12.120000000000001,56.00000000000001,16.997899999999998,77,85,162,24,Spring,Mist/Cloudy
17295,2012-12-28,1,1,12,11,0,5,1,2,11.48,13.635,52.0,15.001299999999999,71,107,178,24,Spring,Mist/Cloudy
17296,2012-12-28,1,1,12,12,0,5,1,2,12.299999999999999,15.15,49.0,8.9981,72,150,222,24,Spring,Mist/Cloudy
17297,2012-12-28,1,1,12,13,0,5,1,2,12.299999999999999,15.15,49.0,8.9981,76,146,222,24,Spring,Mist/Cloudy
17298,2012-12-28,1,1,12,14,0,5,1,2,12.299999999999999,15.15,49.0,8.9981,84,177,261,24,Spring,Mist/Cloudy
17299,2012-12-28,1,1,12,15,0,5,1,2,12.299999999999999,15.909999999999998,49.0,0.0,74,151,225,24,Spring,Mist/Cloudy
17300,2012-12-28,1,1,12,16,0,5,1,1,12.299999999999999,15.15,49.0,8.9981,42,208,250,24,Spring,Clear/Partly Cloudy
17301,2012-12-28,1,1,12,17,0,5,1,1,9.84,12.120000000000001,60.0,8.9981,43,228,271,24,Spring,Clear/Partly Cloudy
17302,2012-12-28,1,1,12,18,0,5,1,1,9.84,12.120000000000001,60.0,8.9981,16,197,213,24,Spring,Clear/Partly Cloudy
17303,2012-12-28,1,1,12,19,0,5,1,2,9.84,11.365,65.0,12.998000000000001,15,113,128,24,Spring,Mist/Cloudy
17304,2012-12-28,1,1,12,20,0,5,1,2,9.84,12.879999999999999,65.0,7.0015,14,83,97,24,Spring,Mist/Cloudy
17305,2012-12-28,1,1,12,21,0,5,1,2,9.84,12.120000000000001,70.0,8.9981,17,75,92,24,Spring,Mist/Cloudy
17306,2012-12-28,1,1,12,22,0,5,1,2,9.84,12.879999999999999,70.0,6.0032,13,49,62,24,Spring,Mist/Cloudy
17307,2012-12-28,1,1,12,23,0,5,1,2,9.84,12.879999999999999,65.0,6.0032,5,54,59,24,Spring,Mist/Cloudy
17308,2012-12-29,1,1,12,0,0,6,0,2,9.84,12.120000000000001,70.0,0.0,1,25,26,24,Spring,Mist/Cloudy
17309,2012-12-29,1,1,12,1,0,6,0,2,9.84,12.120000000000001,75.0,6.0032,6,31,37,24,Spring,Mist/Cloudy
17310,2012-12-29,1,1,12,2,0,6,0,2,9.84,12.120000000000001,70.0,0.0,1,18,19,24,Spring,Mist/Cloudy
17311,2012-12-29,1,1,12,3,0,6,0,2,9.84,12.120000000000001,75.0,0.0,1,5,6,24,Spring,Mist/Cloudy
17312,2012-12-29,1,1,12,4,0,6,0,2,9.84,12.120000000000001,75.0,6.0032,0,3,3,24,Spring,Mist/Cloudy
17313,2012-12-29,1,1,12,5,0,6,0,2,9.84,12.120000000000001,75.0,6.0032,0,3,3,24,Spring,Mist/Cloudy
17314,2012-12-29,1,1,12,6,0,6,0,2,10.66,12.120000000000001,70.0,7.0015,0,7,7,24,Spring,Mist/Cloudy
17315,2012-12-29,1,1,12,7,0,6,0,2,10.66,12.120000000000001,70.0,8.9981,1,17,18,24,Spring,Mist/Cloudy
17316,2012-12-29,1,1,12,8,0,6,0,2,10.66,12.120000000000001,81.0,0.0,9,35,44,24,Spring,Mist/Cloudy
17317,2012-12-29,1,1,12,9,0,6,0,2,10.66,12.120000000000001,81.0,0.0,16,33,49,24,Spring,Mist/Cloudy
17318,2012-12-29,1,1,12,10,0,6,0,3,10.66,12.120000000000001,81.0,8.9981,6,35,41,24,Spring,Light Snow/Rain
17319,2012-12-29,1,1,12,11,0,6,0,3,8.200000000000001,12.120000000000001,93.0,6.0032,7,38,45,24,Spring,Light Snow/Rain
17320,2012-12-29,1,1,12,12,0,6,0,3,8.200000000000001,12.120000000000001,100.0,0.0,5,43,48,24,Spring,Light Snow/Rain
17321,2012-12-29,1,1,12,13,0,6,0,3,8.200000000000001,12.120000000000001,100.0,0.0,13,71,84,24,Spring,Light Snow/Rain
17322,2012-12-29,1,1,12,14,0,6,0,2,9.84,12.120000000000001,87.0,6.0032,10,88,98,24,Spring,Mist/Cloudy
17323,2012-12-29,1,1,12,15,0,6,0,2,9.84,12.120000000000001,87.0,0.0,19,110,129,24,Spring,Mist/Cloudy
17324,2012-12-29,1,1,12,16,0,6,0,1,12.299999999999999,12.120000000000001,75.0,7.0015,22,125,147,24,Spring,Clear/Partly Cloudy
17325,2012-12-29,1,1,12,17,0,6,0,1,10.66,12.120000000000001,79.0,7.0015,18,100,118,24,Spring,Clear/Partly Cloudy
17326,2012-12-29,1,1,12,18,0,6,0,1,12.299999999999999,12.120000000000001,70.0,12.998000000000001,8,102,110,24,Spring,Clear/Partly Cloudy
17327,2012-12-29,1,1,12,19,0,6,0,2,12.299999999999999,12.120000000000001,61.0,16.997899999999998,7,90,97,24,Spring,Mist/Cloudy
17328,2012-12-29,1,1,12,20,0,6,0,2,12.299999999999999,12.120000000000001,56.00000000000001,36.9974,2,64,66,24,Spring,Mist/Cloudy
17329,2012-12-29,1,1,12,21,0,6,0,2,11.48,12.120000000000001,56.00000000000001,32.9975,4,56,60,24,Spring,Mist/Cloudy
17330,2012-12-29,1,1,12,22,0,6,0,2,10.66,12.120000000000001,60.0,31.0009,3,51,54,24,Spring,Mist/Cloudy
17331,2012-12-29,1,1,12,23,0,6,0,2,10.66,12.120000000000001,60.0,0.0,0,32,32,24,Spring,Mist/Cloudy
17332,2012-12-30,1,1,12,0,0,0,0,2,10.66,12.879999999999999,60.0,11.0014,0,41,41,24,Spring,Mist/Cloudy
17333,2012-12-30,1,1,12,1,0,0,0,2,10.66,11.365,56.00000000000001,27.999299999999998,1,27,28,24,Spring,Mist/Cloudy
17334,2012-12-30,1,1,12,2,0,0,0,2,10.66,12.120000000000001,56.00000000000001,19.0012,0,19,19,24,Spring,Mist/Cloudy
17335,2012-12-30,1,1,12,3,0,0,0,2,10.66,11.365,56.00000000000001,27.999299999999998,1,14,15,24,Spring,Mist/Cloudy
17336,2012-12-30,1,1,12,4,0,0,0,2,10.66,12.879999999999999,56.00000000000001,15.001299999999999,0,7,7,24,Spring,Mist/Cloudy
17337,2012-12-30,1,1,12,5,0,0,0,2,10.66,11.365,48.0,19.999499999999998,0,2,2,24,Spring,Mist/Cloudy
17338,2012-12-30,1,1,12,6,0,0,0,2,9.84,9.85,52.0,27.999299999999998,1,7,8,24,Spring,Mist/Cloudy
17339,2012-12-30,1,1,12,7,0,0,0,1,9.84,10.605,56.00000000000001,23.9994,0,13,13,24,Spring,Clear/Partly Cloudy
17340,2012-12-30,1,1,12,8,0,0,0,1,9.84,9.85,52.0,31.0009,1,32,33,24,Spring,Clear/Partly Cloudy
17341,2012-12-30,1,1,12,9,0,0,0,1,9.84,10.605,52.0,26.0027,9,65,74,24,Spring,Clear/Partly Cloudy
17342,2012-12-30,1,1,12,10,0,0,0,1,10.66,10.605,41.0,39.000699999999995,31,91,122,24,Spring,Clear/Partly Cloudy
17343,2012-12-30,1,1,12,11,0,0,0,1,10.66,11.365,41.0,27.999299999999998,33,103,136,24,Spring,Clear/Partly Cloudy
17344,2012-12-30,1,1,12,12,0,0,0,1,11.48,11.365,36.0,39.000699999999995,47,97,144,24,Spring,Clear/Partly Cloudy
17345,2012-12-30,1,1,12,13,0,0,0,1,12.299999999999999,12.879999999999999,36.0,43.9989,49,120,169,24,Spring,Clear/Partly Cloudy
17346,2012-12-30,1,1,12,14,0,0,0,1,12.299999999999999,13.635,36.0,31.0009,39,121,160,24,Spring,Clear/Partly Cloudy
17347,2012-12-30,1,1,12,15,0,0,0,1,11.48,12.879999999999999,38.0,22.0028,37,101,138,24,Spring,Clear/Partly Cloudy
17348,2012-12-30,1,1,12,16,0,0,0,1,11.48,12.120000000000001,38.0,27.999299999999998,31,102,133,24,Spring,Clear/Partly Cloudy
17349,2012-12-30,1,1,12,17,0,0,0,1,10.66,11.365,41.0,22.0028,26,97,123,24,Spring,Clear/Partly Cloudy
17350,2012-12-30,1,1,12,18,0,0,0,2,9.84,10.605,44.0,19.999499999999998,12,113,125,24,Spring,Mist/Cloudy
17351,2012-12-30,1,1,12,19,0,0,0,1,13.940000000000001,18.18,61.0,0.0,16,86,102,24,Spring,Clear/Partly Cloudy
17352,2012-12-30,1,1,12,20,0,0,0,1,9.02,9.85,47.0,22.0028,9,63,72,24,Spring,Clear/Partly Cloudy
